"PUPIL","ACT","OBSERVED","ORDERED","EXPECTATION","VARIANCE","ZSCORE","RESIDUAL","PERSON.MEASURE","ITEM.MEASURE","MEASURE.DIFFERENCE","LOG.PROBABILITY.","PREDICTED.PERSON.MEASURE","PREDICTED.ITEM.MEASURE","KURTOSIS","MORE.PROBABLE.RESPONSE","RESPONSE.WEIGHT","CODE","PERSON.LABEL","ITEM.LABEL"
44,23,0,0,0.274,0.25,-0.549,-0.274,0.256,1.947,-1.691,-0.286,0.154,2.049,0.293,0,1,0,"CIANCI, BUDDY","WATCH A RAT"
44,24,2,2,1.303,0.491,0.994,0.697,0.256,-0.32,0.577,-0.813,1.496,-1.561,0.512,2,1,2,"CIANCI, BUDDY","FIND OUT WHAT FLOWERS LIVE ON"
44,25,1,1,0.922,0.468,0.114,0.078,0.256,0.421,-0.165,-0.643,0.421,0.256,0.467,1,1,1,"CIANCI, BUDDY","TALK W/FRIENDS ABOUT PLANTS"
45,1,2,2,1.892,0.097,0.346,0.108,2.874,-0.892,3.765,-0.114,1.879,0.104,0.074,2,1,2,"MCLOUGHLIN, BILLY","WATCH BIRDS"
45,2,2,2,1.959,0.041,0.203,0.041,2.874,-0.611,3.485,-0.041,1.065,1.199,0.047,2,1,2,"MCLOUGHLIN, BILLY","READ BOOKS ON ANIMALS"
45,3,2,2,1.805,0.166,0.479,0.195,2.874,0.279,2.595,-0.212,2.577,0.576,0.127,2,1,2,"MCLOUGHLIN, BILLY","READ BOOKS ON PLANTS"
45,4,1,1,1.371,0.332,-0.643,-0.371,2.874,1.802,1.072,-0.633,1.802,2.874,0.25,1,1,1,"MCLOUGHLIN, BILLY","WATCH GRASS CHANGE"
45,5,0,0,1.353,0.469,-1.976,-1.353,2.874,2.189,0.685,-2.119,0.357,4.706,0.492,2,1,0,"MCLOUGHLIN, BILLY","FIND BOTTLES AND CANS"
45,6,2,2,1.828,0.15,0.445,0.172,2.874,0.164,2.71,-0.185,2.433,0.604,0.119,2,1,2,"MCLOUGHLIN, BILLY","LOOK UP STRANGE ANIMAL OR PLANT"
45,7,2,2,1.71,0.24,0.592,0.29,2.874,0.994,1.88,-0.319,3.05,0.817,0.215,2,1,2,"MCLOUGHLIN, BILLY","WATCH ANIMAL MOVE"
45,8,2,2,1.465,0.335,0.924,0.535,2.874,1.641,1.233,-0.677,3.923,0.592,0.262,2,1,2,"MCLOUGHLIN, BILLY","LOOK IN SIDEWALK CRACKS"
45,9,2,2,1.823,0.163,0.438,0.177,2.874,0.6,2.274,-0.184,2.492,0.982,0.171,2,1,2,"MCLOUGHLIN, BILLY","LEARN WEED NAMES"
45,10,2,2,1.974,0.026,0.163,0.026,2.874,-1.57,4.444,-0.026,0.473,0.831,0.025,2,1,2,"MCLOUGHLIN, BILLY","LISTEN TO BIRD SING"
45,11,2,2,1.947,0.051,0.236,0.053,2.874,-1.372,4.246,-0.055,1.135,0.367,0.045,2,1,2,"MCLOUGHLIN, BILLY","FIND WHERE ANIMAL LIVES"
45,12,2,2,1.982,0.017,0.134,0.018,2.874,-1.139,4.013,-0.018,-0.041,1.775,0.017,2,1,2,"MCLOUGHLIN, BILLY","GO TO MUSEUM"
45,13,2,2,1.984,0.017,0.123,0.016,2.874,-0.896,3.77,-0.015,0.437,1.541,0.022,2,1,2,"MCLOUGHLIN, BILLY","GROW GARDEN"
45,14,2,2,1.82,0.157,0.454,0.18,2.874,0.294,2.58,-0.193,2.489,0.679,0.13,2,1,2,"MCLOUGHLIN, BILLY","LOOK AT PICTURES OF PLANTS"
45,15,2,2,1.933,0.065,0.264,0.067,2.874,-0.559,3.433,-0.069,1.448,0.867,0.063,2,1,2,"MCLOUGHLIN, BILLY","READ ANIMAL STORIES"
45,16,2,2,1.745,0.202,0.567,0.255,2.874,0.468,2.406,-0.286,2.899,0.444,0.135,2,1,2,"MCLOUGHLIN, BILLY","MAKE A MAP"
45,17,2,2,1.869,0.12,0.378,0.131,2.874,0.045,2.828,-0.137,2.142,0.777,0.109,2,1,2,"MCLOUGHLIN, BILLY","WATCH WHAT ANIMALS EAT"
45,18,2,2,1.997,0.003,0.057,0.003,2.874,-2.256,5.13,-0.003,-0.979,1.596,0.004,2,1,2,"MCLOUGHLIN, BILLY","GO ON PICNIC"
45,19,2,2,1.991,0.009,0.092,0.009,2.874,-2.161,5.034,-0.009,-0.502,1.216,0.009,2,1,2,"MCLOUGHLIN, BILLY","GO TO ZOO"
45,20,2,2,1.468,0.359,0.889,0.532,2.874,1.747,1.127,-0.649,3.866,0.754,0.317,2,1,2,"MCLOUGHLIN, BILLY","WATCH BUGS"
45,21,2,2,1.959,0.04,0.203,0.041,2.874,-0.804,3.678,-0.041,0.997,1.073,0.043,2,1,2,"MCLOUGHLIN, BILLY","WATCH BIRD MAKE NEST"
45,22,2,2,1.886,0.107,0.349,0.114,2.874,-0.009,2.883,-0.118,2.003,0.861,0.102,2,1,2,"MCLOUGHLIN, BILLY","FIND OUT WHAT ANIMALS EAT"
45,23,0,0,1.47,0.424,-2.259,-1.47,2.874,1.947,0.927,-2.439,0.154,4.666,0.469,2,1,0,"MCLOUGHLIN, BILLY","WATCH A RAT"
45,24,2,2,1.933,0.066,0.262,0.067,2.874,-0.32,3.194,-0.068,1.496,1.057,0.07,2,1,2,"MCLOUGHLIN, BILLY","FIND OUT WHAT FLOWERS LIVE ON"
45,25,2,2,1.827,0.156,0.44,0.173,2.874,0.421,2.452,-0.183,2.457,0.838,0.145,2,1,2,"MCLOUGHLIN, BILLY","TALK W/FRIENDS ABOUT PLANTS"
46,1,2,2,1.26,0.292,1.37,0.74,0.025,-0.892,0.917,-1.172,1.879,-2.745,0.221,1,1,2,"MULLER, JEFF","WATCH BIRDS"
46,2,2,2,1.361,0.512,0.892,0.639,0.025,-0.611,0.636,-0.689,1.065,-1.65,0.573,2,1,2,"MULLER, JEFF","READ BOOKS ON ANIMALS"
46,3,0,0,0.9,0.391,-1.44,-0.9,0.025,0.279,-0.254,-1.385,-2.02,2.323,0.385,1,1,0,"MULLER, JEFF","READ BOOKS ON PLANTS"
46,4,0,0,0.413,0.277,-0.784,-0.413,0.025,1.802,-1.777,-0.503,-0.656,2.483,0.172,0,1,0,"MULLER, JEFF","WATCH GRASS CHANGE"
46,5,0,0,0.184,0.172,-0.444,-0.184,0.025,2.189,-2.164,-0.19,0.357,1.857,0.192,0,1,0,"MULLER, JEFF","FIND BOTTLES AND CANS"
46,6,2,2,0.944,0.401,1.668,1.056,0.025,0.164,-0.139,-1.749,2.433,-2.245,0.399,1,1,2,"MULLER, JEFF","LOOK UP STRANGE ANIMAL OR PLANT"
46,7,0,0,0.576,0.387,-0.926,-0.576,0.025,0.994,-0.969,-0.703,-1.063,2.081,0.362,0,1,0,"MULLER, JEFF","WATCH ANIMAL MOVE"
46,8,0,0,0.415,0.291,-0.769,-0.415,0.025,1.641,-1.616,-0.495,-0.641,2.307,0.213,0,1,0,"MULLER, JEFF","LOOK IN SIDEWALK CRACKS"
46,9,0,0,0.711,0.474,-1.033,-0.711,0.025,0.6,-0.575,-0.86,-1.293,1.917,0.481,1,1,0,"MULLER, JEFF","LEARN WEED NAMES"
46,10,2,2,1.638,0.286,0.676,0.362,0.025,-1.57,1.595,-0.407,0.473,-2.018,0.26,2,1,2,"MULLER, JEFF","LISTEN TO BIRD SING"
46,11,2,2,1.464,0.309,0.965,0.536,0.025,-1.372,1.397,-0.706,1.135,-2.482,0.201,2,1,2,"MULLER, JEFF","FIND WHERE ANIMAL LIVES"
46,12,2,2,1.762,0.181,0.559,0.238,0.025,-1.139,1.164,-0.272,-0.041,-1.074,0.083,2,1,2,"MULLER, JEFF","GO TO MUSEUM"
46,13,2,2,1.594,0.465,0.596,0.406,0.025,-0.896,0.921,-0.349,0.437,-1.308,0.764,2,1,2,"MULLER, JEFF","GROW GARDEN"
46,14,0,0,0.887,0.418,-1.371,-0.887,0.025,0.294,-0.269,-1.301,-1.901,2.22,0.413,1,1,0,"MULLER, JEFF","LOOK AT PICTURES OF PLANTS"
46,15,0,0,1.273,0.446,-1.908,-1.273,0.025,-0.559,0.584,-2.092,-2.566,2.032,0.438,1,1,0,"MULLER, JEFF","READ ANIMAL STORIES"
46,16,0,0,0.842,0.355,-1.412,-0.842,0.025,0.468,-0.443,-1.311,-1.962,2.455,0.335,1,1,0,"MULLER, JEFF","MAKE A MAP"
46,17,2,2,0.991,0.452,1.501,1.009,0.025,0.045,-0.02,-1.508,2.142,-2.071,0.452,1,1,2,"MULLER, JEFF","WATCH WHAT ANIMALS EAT"
46,18,2,2,1.928,0.086,0.245,0.072,0.025,-2.256,2.281,-0.064,-0.979,-1.253,0.174,2,1,2,"MULLER, JEFF","GO ON PICNIC"
46,19,2,2,1.852,0.148,0.386,0.148,0.025,-2.161,2.185,-0.148,-0.502,-1.633,0.195,2,1,2,"MULLER, JEFF","GO TO ZOO"
46,20,1,1,0.345,0.269,1.262,0.655,0.025,1.747,-1.722,-1.198,1.747,0.025,0.227,0,1,1,"MULLER, JEFF","WATCH BUGS"
46,21,2,2,1.425,0.445,0.862,0.575,0.025,-0.804,0.829,-0.644,0.997,-1.776,0.483,2,1,2,"MULLER, JEFF","WATCH BIRD MAKE NEST"
46,22,2,2,1.016,0.478,1.423,0.984,0.025,-0.009,0.034,-1.397,2.003,-1.988,0.478,1,1,2,"MULLER, JEFF","FIND OUT WHAT ANIMALS EAT"
46,23,0,0,0.222,0.207,-0.488,-0.222,0.025,1.947,-1.922,-0.229,0.154,1.817,0.241,0,1,0,"MULLER, JEFF","WATCH A RAT"
46,24,1,1,1.186,0.525,-0.256,-0.186,0.025,-0.32,0.345,-0.819,-0.32,0.025,0.533,1,1,1,"MULLER, JEFF","FIND OUT WHAT FLOWERS LIVE ON"
46,25,0,0,0.815,0.456,-1.208,-0.815,0.025,0.421,-0.397,-1.087,-1.614,2.06,0.45,1,1,0,"MULLER, JEFF","TALK W/FRIENDS ABOUT PLANTS"
47,1,1,1,1.194,0.287,-0.362,-0.194,-0.203,-0.892,0.689,-0.393,-0.892,-0.203,0.244,1,1,1,"VAN DAM, ANDY","WATCH BIRDS"
47,2,1,1,1.239,0.56,-0.319,-0.239,-0.203,-0.611,0.408,-0.961,-0.611,-0.203,0.591,2,1,1,"VAN DAM, ANDY","READ BOOKS ON ANIMALS"
47,3,1,1,0.812,0.385,0.303,0.188,-0.203,0.279,-0.481,-0.545,0.279,-0.203,0.364,1,1,1,"VAN DAM, ANDY","READ BOOKS ON PLANTS"
47,4,0,0,0.352,0.252,-0.702,-0.352,-0.203,1.802,-2.005,-0.416,-0.656,2.255,0.156,0,1,0,"VAN DAM, ANDY","WATCH GRASS CHANGE"
47,5,2,2,0.149,0.141,4.933,1.851,-0.203,2.189,-2.391,-4.935,4.02,-2.034,0.155,0,1,2,"VAN DAM, ANDY","FIND BOTTLES AND CANS"
47,6,2,2,0.854,0.396,1.822,1.146,-0.203,0.164,-0.366,-1.999,2.433,-2.472,0.384,1,1,2,"VAN DAM, ANDY","LOOK UP STRANGE ANIMAL OR PLANT"
47,7,0,0,0.492,0.352,-0.829,-0.492,-0.203,0.994,-1.197,-0.581,-1.063,1.854,0.323,0,1,0,"VAN DAM, ANDY","WATCH ANIMAL MOVE"
47,8,1,1,0.352,0.261,1.268,0.648,-0.203,1.641,-1.844,-1.144,1.641,-0.203,0.189,0,1,1,"VAN DAM, ANDY","LOOK IN SIDEWALK CRACKS"
47,9,1,1,0.607,0.436,0.595,0.393,-0.203,0.6,-0.802,-0.892,0.6,-0.203,0.448,0,1,1,"VAN DAM, ANDY","LEARN WEED NAMES"
47,10,2,2,1.569,0.324,0.757,0.431,-0.203,-1.57,1.367,-0.497,0.473,-2.246,0.297,2,1,2,"VAN DAM, ANDY","LISTEN TO BIRD SING"
47,11,2,2,1.392,0.322,1.072,0.608,-0.203,-1.372,1.169,-0.836,1.135,-2.71,0.229,1,1,2,"VAN DAM, ANDY","FIND WHERE ANIMAL LIVES"
47,12,1,1,1.718,0.202,-1.597,-0.718,-0.203,-1.139,0.936,-1.267,-2.238,0.896,0.08,2,1,1,"VAN DAM, ANDY","GO TO MUSEUM"
47,13,2,2,1.476,0.567,0.695,0.524,-0.203,-0.896,0.693,-0.454,0.437,-1.536,0.813,2,1,2,"VAN DAM, ANDY","GROW GARDEN"
47,14,1,1,0.793,0.409,0.325,0.207,-0.203,0.294,-0.496,-0.601,0.294,-0.203,0.391,1,1,1,"VAN DAM, ANDY","LOOK AT PICTURES OF PLANTS"
47,15,1,1,1.169,0.467,-0.248,-0.169,-0.203,-0.559,0.356,-0.684,-0.559,-0.203,0.464,1,1,1,"VAN DAM, ANDY","READ ANIMAL STORIES"
47,16,1,1,0.761,0.351,0.403,0.239,-0.203,0.468,-0.671,-0.524,0.468,-0.203,0.309,1,1,1,"VAN DAM, ANDY","MAKE A MAP"
47,17,0,0,0.888,0.447,-1.328,-0.888,-0.203,0.045,-0.248,-1.253,-2.051,1.894,0.443,1,1,0,"VAN DAM, ANDY","WATCH WHAT ANIMALS EAT"
47,18,2,2,1.905,0.116,0.278,0.095,-0.203,-2.256,2.053,-0.083,-0.979,-1.48,0.243,2,1,2,"VAN DAM, ANDY","GO ON PICNIC"
47,19,2,2,1.814,0.185,0.433,0.186,-0.203,-2.161,1.958,-0.186,-0.502,-1.861,0.247,2,1,2,"VAN DAM, ANDY","GO TO ZOO"
47,20,0,0,0.288,0.234,-0.594,-0.288,-0.203,1.747,-1.949,-0.319,-0.373,1.917,0.198,0,1,0,"VAN DAM, ANDY","WATCH BUGS"
47,21,1,1,1.318,0.491,-0.455,-0.318,-0.203,-0.804,0.601,-0.897,-0.804,-0.203,0.516,2,1,1,"VAN DAM, ANDY","WATCH BIRD MAKE NEST"
47,22,0,0,0.908,0.474,-1.318,-0.908,-0.203,-0.009,-0.194,-1.246,-2.022,1.81,0.473,1,1,0,"VAN DAM, ANDY","FIND OUT WHAT ANIMALS EAT"
47,23,0,0,0.179,0.17,-0.435,-0.179,-0.203,1.947,-2.149,-0.184,0.154,1.59,0.196,0,1,0,"VAN DAM, ANDY","WATCH A RAT"
47,24,0,0,1.064,0.542,-1.445,-1.064,-0.203,-0.32,0.118,-1.422,-2.137,1.614,0.543,1,1,0,"VAN DAM, ANDY","FIND OUT WHAT FLOWERS LIVE ON"
47,25,0,0,0.714,0.435,-1.082,-0.714,-0.203,0.421,-0.624,-0.913,-1.614,1.833,0.423,1,1,0,"VAN DAM, ANDY","TALK W/FRIENDS ABOUT PLANTS"
48,1,2,2,1.838,0.138,0.436,0.162,2.412,-0.892,3.303,-0.175,1.879,-0.359,0.092,2,1,2,"CHAZELLE, BERNIE","WATCH BIRDS"
48,2,2,2,1.934,0.066,0.256,0.066,2.412,-0.611,3.022,-0.066,1.065,0.736,0.078,2,1,2,"CHAZELLE, BERNIE","READ BOOKS ON ANIMALS"
48,3,2,2,1.715,0.224,0.602,0.285,2.412,0.279,2.133,-0.322,2.577,0.113,0.162,2,1,2,"CHAZELLE, BERNIE","READ BOOKS ON PLANTS"
48,4,1,1,1.213,0.347,-0.362,-0.213,2.412,1.802,0.61,-0.498,1.802,2.412,0.311,1,1,1,"CHAZELLE, BERNIE","WATCH GRASS CHANGE"
48,5,0,0,1.12,0.531,-1.536,-1.12,2.412,2.189,0.223,-1.547,0.357,4.243,0.535,1,1,0,"CHAZELLE, BERNIE","FIND BOTTLES AND CANS"
48,6,2,2,1.746,0.207,0.56,0.254,2.412,0.164,2.248,-0.282,2.433,0.142,0.155,2,1,2,"CHAZELLE, BERNIE","LOOK UP STRANGE ANIMAL OR PLANT"
48,7,2,2,1.582,0.316,0.744,0.418,2.412,0.994,1.418,-0.481,3.05,0.355,0.286,2,1,2,"CHAZELLE, BERNIE","WATCH ANIMAL MOVE"
48,8,2,2,1.301,0.374,1.144,0.699,2.412,1.641,0.771,-0.961,3.923,0.129,0.33,1,1,2,"CHAZELLE, BERNIE","LOOK IN SIDEWALK CRACKS"
48,9,2,2,1.732,0.236,0.552,0.268,2.412,0.6,1.812,-0.285,2.492,0.519,0.25,2,1,2,"CHAZELLE, BERNIE","LEARN WEED NAMES"
48,10,2,2,1.959,0.04,0.206,0.041,2.412,-1.57,3.981,-0.042,0.473,0.368,0.039,2,1,2,"CHAZELLE, BERNIE","LISTEN TO BIRD SING"
48,11,2,2,1.918,0.077,0.298,0.082,2.412,-1.372,3.784,-0.085,1.135,-0.095,0.064,2,1,2,"CHAZELLE, BERNIE","FIND WHERE ANIMAL LIVES"
48,12,2,2,1.972,0.027,0.169,0.028,2.412,-1.139,3.551,-0.028,-0.041,1.313,0.025,2,1,2,"CHAZELLE, BERNIE","GO TO MUSEUM"
48,13,2,2,1.974,0.028,0.155,0.026,2.412,-0.896,3.308,-0.025,0.437,1.078,0.041,2,1,2,"CHAZELLE, BERNIE","GROW GARDEN"
48,14,2,2,1.734,0.217,0.572,0.266,2.412,0.294,2.118,-0.295,2.489,0.217,0.172,2,1,2,"CHAZELLE, BERNIE","LOOK AT PICTURES OF PLANTS"
48,15,2,2,1.896,0.098,0.333,0.104,2.412,-0.559,2.971,-0.108,1.448,0.405,0.095,2,1,2,"CHAZELLE, BERNIE","READ ANIMAL STORIES"
48,16,1,1,1.639,0.258,-1.259,-0.639,2.412,0.468,1.943,-1.095,0.468,2.412,0.163,2,1,1,"CHAZELLE, BERNIE","MAKE A MAP"
48,17,2,2,1.802,0.173,0.477,0.198,2.412,0.045,2.366,-0.212,2.142,0.315,0.152,2,1,2,"CHAZELLE, BERNIE","WATCH WHAT ANIMALS EAT"
48,18,2,2,1.995,0.005,0.072,0.005,2.412,-2.256,4.667,-0.005,-0.979,1.134,0.006,2,1,2,"CHAZELLE, BERNIE","GO ON PICNIC"
48,19,2,2,1.986,0.014,0.116,0.014,2.412,-2.161,4.572,-0.014,-0.502,0.753,0.014,2,1,2,"CHAZELLE, BERNIE","GO TO ZOO"
48,20,1,1,1.289,0.413,-0.449,-0.289,2.412,1.747,0.665,-0.686,1.747,2.412,0.39,1,1,1,"CHAZELLE, BERNIE","WATCH BUGS"
48,21,2,2,1.936,0.063,0.256,0.064,2.412,-0.804,3.215,-0.065,0.997,0.61,0.068,2,1,2,"CHAZELLE, BERNIE","WATCH BIRD MAKE NEST"
48,22,2,2,1.825,0.157,0.44,0.175,2.412,-0.009,2.421,-0.184,2.003,0.399,0.149,2,1,2,"CHAZELLE, BERNIE","FIND OUT WHAT ANIMALS EAT"
48,23,0,0,1.251,0.516,-1.742,-1.251,2.412,1.947,0.465,-1.809,0.154,4.204,0.534,1,1,0,"CHAZELLE, BERNIE","WATCH A RAT"
48,24,2,2,1.895,0.102,0.33,0.105,2.412,-0.32,2.732,-0.107,1.496,0.595,0.112,2,1,2,"CHAZELLE, BERNIE","FIND OUT WHAT FLOWERS LIVE ON"
48,25,2,2,1.74,0.221,0.553,0.26,2.412,0.421,1.99,-0.282,2.457,0.376,0.202,2,1,2,"CHAZELLE, BERNIE","TALK W/FRIENDS ABOUT PLANTS"
49,1,1,1,1.097,0.281,-0.183,-0.097,-0.544,-0.892,0.348,-0.344,-0.892,-0.544,0.269,1,1,1,"BAUDET, GERARD","WATCH BIRDS"
49,2,1,1,1.04,0.597,-0.052,-0.04,-0.544,-0.611,0.067,-0.913,-0.611,-0.544,0.598,1,1,1,"BAUDET, GERARD","READ BOOKS ON ANIMALS"
49,3,0,0,0.683,0.368,-1.127,-0.683,-0.544,0.279,-0.822,-0.936,-2.02,1.755,0.319,1,1,0,"BAUDET, GERARD","READ BOOKS ON PLANTS"
49,4,0,0,0.273,0.212,-0.593,-0.273,-0.544,1.802,-2.346,-0.31,-0.656,1.915,0.136,0,1,0,"BAUDET, GERARD","WATCH GRASS CHANGE"
49,5,1,1,0.107,0.103,2.777,0.893,-0.544,2.189,-2.732,-2.306,2.189,-0.544,0.112,0,1,1,"BAUDET, GERARD","FIND BOTTLES AND CANS"
49,6,1,1,0.721,0.38,0.452,0.279,-0.544,0.164,-0.707,-0.613,0.164,-0.544,0.342,1,1,1,"BAUDET, GERARD","LOOK UP STRANGE ANIMAL OR PLANT"
49,7,0,0,0.382,0.296,-0.701,-0.382,-0.544,0.994,-1.538,-0.433,-1.063,1.513,0.266,0,1,0,"BAUDET, GERARD","WATCH ANIMAL MOVE"
49,8,1,1,0.27,0.216,1.57,0.73,-0.544,1.641,-2.184,-1.379,1.641,-0.544,0.159,0,1,1,"BAUDET, GERARD","LOOK IN SIDEWALK CRACKS"
49,9,0,0,0.47,0.369,-0.773,-0.47,-0.544,0.6,-1.143,-0.527,-1.293,1.348,0.385,0,1,0,"BAUDET, GERARD","LEARN WEED NAMES"
49,10,1,1,1.449,0.38,-0.728,-0.449,-0.544,-1.57,1.026,-0.87,-1.57,-0.544,0.356,2,1,1,"BAUDET, GERARD","LISTEN TO BIRD SING"
49,11,1,1,1.28,0.333,-0.484,-0.28,-0.544,-1.372,0.828,-0.53,-1.372,-0.544,0.273,1,1,1,"BAUDET, GERARD","FIND WHERE ANIMAL LIVES"
49,12,1,1,1.645,0.229,-1.347,-0.645,-0.544,-1.139,0.596,-1.035,-2.238,0.555,0.072,2,1,1,"BAUDET, GERARD","GO TO MUSEUM"
49,13,0,0,1.259,0.699,-1.506,-1.259,-0.544,-0.896,0.352,-1.373,-2.229,0.789,0.793,2,1,0,"BAUDET, GERARD","GROW GARDEN"
49,14,1,1,0.657,0.383,0.554,0.343,-0.544,0.294,-0.837,-0.695,0.294,-0.544,0.343,1,1,1,"BAUDET, GERARD","LOOK AT PICTURES OF PLANTS"
49,15,1,1,1.007,0.48,-0.011,-0.007,-0.544,-0.559,0.015,-0.654,-0.559,-0.544,0.48,1,1,1,"BAUDET, GERARD","READ ANIMAL STORIES"
49,16,2,2,0.643,0.338,2.333,1.357,-0.544,0.468,-1.012,-2.914,2.899,-2.974,0.263,1,1,2,"BAUDET, GERARD","MAKE A MAP"
49,17,1,1,0.739,0.425,0.4,0.261,-0.544,0.045,-0.589,-0.679,0.045,-0.544,0.408,1,1,1,"BAUDET, GERARD","WATCH WHAT ANIMALS EAT"
49,18,1,1,1.855,0.181,-2.009,-0.855,-0.544,-2.256,1.712,-2.442,-2.256,-0.544,0.388,2,1,1,"BAUDET, GERARD","GO ON PICNIC"
49,19,1,1,1.74,0.253,-1.47,-0.74,-0.544,-2.161,1.617,-1.611,-2.161,-0.544,0.341,2,1,1,"BAUDET, GERARD","GO TO ZOO"
49,20,1,1,0.216,0.186,1.818,0.784,-0.544,1.747,-2.29,-1.609,1.747,-0.544,0.159,0,1,1,"BAUDET, GERARD","WATCH BUGS"
49,21,1,1,1.142,0.538,-0.194,-0.142,-0.544,-0.804,0.26,-0.818,-0.804,-0.544,0.544,1,1,1,"BAUDET, GERARD","WATCH BIRD MAKE NEST"
49,22,1,1,0.75,0.45,0.373,0.25,-0.544,-0.009,-0.534,-0.718,-0.009,-0.544,0.442,1,1,1,"BAUDET, GERARD","FIND OUT WHAT ANIMALS EAT"
49,23,2,2,0.129,0.125,5.3,1.871,-0.544,1.947,-2.49,-5.112,3.739,-2.336,0.141,0,1,2,"BAUDET, GERARD","WATCH A RAT"
49,24,1,1,0.879,0.536,0.165,0.121,-0.544,-0.32,-0.223,-0.8,-0.32,-0.544,0.54,1,1,1,"BAUDET, GERARD","FIND OUT WHAT FLOWERS LIVE ON"
49,25,0,0,0.573,0.39,-0.918,-0.573,-0.544,0.421,-0.965,-0.694,-1.614,1.492,0.369,0,1,0,"BAUDET, GERARD","TALK W/FRIENDS ABOUT PLANTS"
50,1,2,2,1.917,0.077,0.3,0.083,3.16,-0.892,4.051,-0.087,1.879,0.389,0.062,2,1,2,"DOEPPNER, TOM","WATCH BIRDS"
50,2,2,2,1.969,0.031,0.176,0.031,3.16,-0.611,3.77,-0.031,1.065,1.484,0.034,2,1,2,"DOEPPNER, TOM","READ BOOKS ON ANIMALS"
50,3,2,2,1.848,0.135,0.416,0.152,3.16,0.279,2.881,-0.162,2.577,0.861,0.108,2,1,2,"DOEPPNER, TOM","READ BOOKS ON PLANTS"
50,4,2,2,1.463,0.314,0.958,0.537,3.16,1.802,1.358,-0.702,4.26,0.701,0.213,2,1,2,"DOEPPNER, TOM","WATCH GRASS CHANGE"
50,5,1,1,1.478,0.41,-0.747,-0.478,3.16,2.189,0.971,-1.018,2.189,3.16,0.443,2,1,1,"DOEPPNER, TOM","FIND BOTTLES AND CANS"
50,6,2,2,1.866,0.12,0.386,0.134,3.16,0.164,2.996,-0.141,2.433,0.89,0.099,2,1,2,"DOEPPNER, TOM","LOOK UP STRANGE ANIMAL OR PLANT"
50,7,1,1,1.772,0.196,-1.743,-0.772,3.16,0.994,2.166,-1.574,0.994,3.16,0.177,2,1,1,"DOEPPNER, TOM","WATCH ANIMAL MOVE"
50,8,2,2,1.556,0.303,0.806,0.444,3.16,1.641,1.519,-0.537,3.923,0.877,0.224,2,1,2,"DOEPPNER, TOM","LOOK IN SIDEWALK CRACKS"
50,9,2,2,1.865,0.127,0.379,0.135,3.16,0.6,2.56,-0.14,2.492,1.267,0.133,2,1,2,"DOEPPNER, TOM","LEARN WEED NAMES"
50,10,2,2,1.98,0.02,0.142,0.02,3.16,-1.57,4.729,-0.02,0.473,1.116,0.019,2,1,2,"DOEPPNER, TOM","LISTEN TO BIRD SING"
50,11,2,2,1.96,0.039,0.205,0.04,3.16,-1.372,4.532,-0.041,1.135,0.653,0.036,2,1,2,"DOEPPNER, TOM","FIND WHERE ANIMAL LIVES"
50,12,2,2,1.987,0.013,0.117,0.013,3.16,-1.139,4.299,-0.013,-0.041,2.061,0.013,2,1,2,"DOEPPNER, TOM","GO TO MUSEUM"
50,13,2,2,1.988,0.012,0.106,0.012,3.16,-0.896,4.056,-0.011,0.437,1.826,0.015,2,1,2,"DOEPPNER, TOM","GROW GARDEN"
50,14,2,2,1.86,0.126,0.394,0.14,3.16,0.294,2.866,-0.147,2.489,0.965,0.107,2,1,2,"DOEPPNER, TOM","LOOK AT PICTURES OF PLANTS"
50,15,2,2,1.949,0.05,0.229,0.051,3.16,-0.559,3.719,-0.052,1.448,1.153,0.049,2,1,2,"DOEPPNER, TOM","READ ANIMAL STORIES"
50,16,2,2,1.798,0.169,0.492,0.202,3.16,0.468,2.691,-0.221,2.899,0.729,0.119,2,1,2,"DOEPPNER, TOM","MAKE A MAP"
50,17,2,2,1.899,0.094,0.328,0.101,3.16,0.045,3.114,-0.104,2.142,1.063,0.087,2,1,2,"DOEPPNER, TOM","WATCH WHAT ANIMALS EAT"
50,18,2,2,1.998,0.002,0.049,0.002,3.16,-2.256,5.415,-0.002,-0.979,1.882,0.003,2,1,2,"DOEPPNER, TOM","GO ON PICNIC"
50,19,2,2,1.994,0.006,0.08,0.006,3.16,-2.161,5.32,-0.006,-0.502,1.501,0.007,2,1,2,"DOEPPNER, TOM","GO TO ZOO"
50,20,1,1,1.564,0.317,-1.003,-0.564,3.16,1.747,1.413,-1.009,1.747,3.16,0.272,2,1,1,"DOEPPNER, TOM","WATCH BUGS"
50,21,2,2,1.969,0.031,0.176,0.031,3.16,-0.804,3.963,-0.031,0.997,1.358,0.032,2,1,2,"DOEPPNER, TOM","WATCH BIRD MAKE NEST"
50,22,2,2,1.913,0.083,0.303,0.087,3.16,-0.009,3.169,-0.089,2.003,1.147,0.08,2,1,2,"DOEPPNER, TOM","FIND OUT WHAT ANIMALS EAT"
50,23,1,1,1.581,0.356,-0.974,-0.581,3.16,1.947,1.213,-1.185,1.947,3.16,0.407,2,1,1,"DOEPPNER, TOM","WATCH A RAT"
50,24,2,2,1.949,0.05,0.227,0.051,3.16,-0.32,3.48,-0.051,1.496,1.343,0.053,2,1,2,"DOEPPNER, TOM","FIND OUT WHAT FLOWERS LIVE ON"
